row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Returns,Payment Mode
9655,CA-2020-161893,2020-01-23,2020-01-27,Standard Class,HP-14815,Harold Pawlan,Home Office,United States,Tucson,Arizona,West,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,109.938,2,-3.6212,0.0,Cards
6357,CA-2020-139080,2020-01-23,2020-01-28,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Seattle,Washington,West,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,140.68,5,6.888,0.0,Cards
9598,CA-2020-104619,2020-01-24,2020-01-29,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,West,TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 - speaker phone,149.352,3,8.2764,0.0,Cards
9597,CA-2020-104619,2020-01-24,2020-01-29,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,West,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,311.784,2,89.9548,0.0,Online
2376,CA-2020-119669,2020-01-24,2020-01-30,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Smyrna,Georgia,South,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,98.67,3,0.1134,0.0,Online
9596,CA-2020-104619,2020-01-24,2020-01-29,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,West,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",131.86,3,6.7236,0.0,Cards
8312,US-2020-105935,2020-01-26,2020-01-31,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,Columbus,Georgia,South,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,100.72,4,24.4608,0.0,Cards
8313,US-2020-105935,2020-01-26,2020-01-31,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,Columbus,Georgia,South,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,2967.93,7,764.3818,0.0,Cards
2835,CA-2020-134649,2020-01-26,2020-01-31,Second Class,CA-11965,Carol Adams,Corporate,United States,Hoover,Alabama,South,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,111.16,2,3.4368,0.0,COD
7820,CA-2020-150469,2020-01-26,2020-01-30,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,San Francisco,California,West,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,96.84,8,5.6832,0.0,Online
2834,CA-2020-134649,2020-01-26,2020-01-31,Second Class,CA-11965,Carol Adams,Corporate,United States,Hoover,Alabama,South,OFF-AR-10001547,Office Supplies,Art,Newell 311,106.47,7,4.1769,0.0,Cards
5492,CA-2020-164098,2020-01-26,2020-01-27,First Class,CG-12520,Claire Gute,Consumer,United States,Houston,Texas,Central,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",141.16,2,1.816,0.0,Online
2170,CA-2020-117870,2020-01-27,2020-01-30,Second Class,JH-15820,John Huston,Consumer,United States,Kent,Ohio,East,TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,117.976,3,-8.997,0.0,COD
2171,CA-2020-117870,2020-01-27,2020-01-30,Second Class,JH-15820,John Huston,Consumer,United States,Kent,Ohio,East,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,154.982,3,-26.9955,0.0,COD
7222,US-2020-104437,2020-01-27,2020-01-31,Standard Class,TG-21310,Toby Gnade,Consumer,United States,New York City,New York,East,TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 - speaker phone,156.94,3,35.8644,0.0,Online
2169,CA-2020-117870,2020-01-27,2020-01-30,Second Class,JH-15820,John Huston,Consumer,United States,Kent,Ohio,East,OFF-AR-10004078,Office Supplies,Art,Newell 312,144.016,3,1.752,0.0,COD
1415,CA-2020-115994,2020-01-28,2020-01-31,Second Class,BT-11305,Beth Thompson,Home Office,United States,Costa Mesa,California,West,TEC-AC-10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,284.97,3,26.3967,1.0,Cards
4784,US-2020-147984,2020-01-28,2020-02-01,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Wichita,Kansas,Central,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,292.9,5,137.151,0.0,Cards
6778,US-2020-166037,2020-01-28,2020-02-01,Standard Class,CL-12700,Craig Leslie,Home Office,United States,New York City,New York,East,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,470.91,9,157.4685,0.0,COD
1416,CA-2020-115994,2020-01-28,2020-01-31,Second Class,BT-11305,Beth Thompson,Home Office,United States,Costa Mesa,California,West,FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",135.74,3,12.8316,1.0,Online
9916,CA-2020-160927,2020-01-29,2020-01-31,Second Class,TM-21010,Tamara Manning,Consumer,United States,Marion,Iowa,Central,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,129.85,5,45.528,0.0,COD
5032,CA-2020-139304,2020-01-29,2020-02-02,Standard Class,VG-21790,Vivek Gonzalez,Consumer,United States,San Francisco,California,West,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,167.616,8,40.3704,0.0,COD
5030,CA-2020-139304,2020-01-29,2020-02-02,Standard Class,VG-21790,Vivek Gonzalez,Consumer,United States,San Francisco,California,West,OFF-AR-10001216,Office Supplies,Art,Newell 339,96.34,3,2.1684,0.0,Online
7028,CA-2020-131653,2020-01-29,2020-02-05,Standard Class,RD-19585,Rob Dowd,Consumer,United States,New York City,New York,East,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,85.22,2,2.4012,0.0,Cards
8590,CA-2020-145338,2020-01-29,2020-02-01,First Class,BD-11770,Bryan Davis,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",102.768,2,0.4768,0.0,Online
9918,CA-2020-160927,2020-01-29,2020-01-31,Second Class,TM-21010,Tamara Manning,Consumer,United States,Marion,Iowa,Central,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",127.91,3,4.6221,0.0,Cards
5031,CA-2020-139304,2020-01-29,2020-02-02,Standard Class,VG-21790,Vivek Gonzalez,Consumer,United States,San Francisco,California,West,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,117.57,1,2.2282,0.0,COD
9915,CA-2020-160927,2020-01-29,2020-01-31,Second Class,TM-21010,Tamara Manning,Consumer,United States,Marion,Iowa,Central,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,111.96,2,6.2208,0.0,COD
9917,CA-2020-160927,2020-01-29,2020-01-31,Second Class,TM-21010,Tamara Manning,Consumer,United States,Marion,Iowa,Central,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",140.48,1,3.5048,0.0,Cards
3886,US-2020-127341,2020-01-29,2020-02-02,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",114.128,4,-20.6176,0.0,COD
8268,CA-2020-121790,2020-01-30,2020-02-06,Standard Class,LP-17095,Liz Preis,Consumer,United States,Aurora,Illinois,Central,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,100.375,1,-47.175,0.0,COD
4146,CA-2020-112725,2020-01-30,2020-02-06,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,San Francisco,California,West,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,145.784,1,-13.5882,1.0,Cards
2922,CA-2020-164329,2020-01-30,2020-01-30,Same Day,MM-17920,Michael Moore,Consumer,United States,San Francisco,California,West,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,147.3,2,6.465,0.0,Cards
772,CA-2020-104220,2020-01-30,2020-02-05,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,Central,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,224.0,3,51.75,0.0,Online
5485,CA-2020-148999,2020-01-30,2020-02-04,Standard Class,EB-13870,Emily Burns,Consumer,United States,Miami,Florida,South,FUR-CH-10002044,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",437.136,4,-68.1096,0.0,COD
8366,CA-2020-157273,2020-01-30,2020-02-02,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Seattle,Washington,West,TEC-PH-10002275,Technology,Phones,Mitel 5320 IP Phone VoIP phone,618.768,4,60.4768,0.0,Cards
8270,CA-2020-121790,2020-01-30,2020-02-06,Standard Class,LP-17095,Liz Preis,Consumer,United States,Aurora,Illinois,Central,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,2015.168,4,250.396,0.0,COD
4144,CA-2020-112725,2020-01-30,2020-02-06,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,San Francisco,California,West,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",107.74,7,5.733,1.0,Online
774,CA-2020-104220,2020-01-30,2020-02-05,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,Central,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,111.71,1,3.4695,0.0,Online
8271,CA-2020-121790,2020-01-30,2020-02-06,Standard Class,LP-17095,Liz Preis,Consumer,United States,Aurora,Illinois,Central,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",114.344,2,3.1536,0.0,COD
4145,CA-2020-112725,2020-01-30,2020-02-06,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,San Francisco,California,West,OFF-AR-10001227,Office Supplies,Art,Newell 338,131.82,3,2.3814,1.0,COD
771,CA-2020-104220,2020-01-30,2020-02-05,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,Central,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,116.28,2,9.14,0.0,COD
8269,CA-2020-121790,2020-01-30,2020-02-06,Standard Class,LP-17095,Liz Preis,Consumer,United States,Aurora,Illinois,Central,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,120.68,4,2.772,0.0,Online
776,CA-2020-104220,2020-01-30,2020-02-05,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,Central,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",140.58,7,14.5236,0.0,Online
775,CA-2020-104220,2020-01-30,2020-02-05,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,Central,OFF-AR-10004648,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,135.3,2,10.881,0.0,Online
773,CA-2020-104220,2020-01-30,2020-02-05,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,Central,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,162.35,5,16.175,0.0,Online
131,US-2020-164147,2020-02-02,2020-02-05,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,100.97,5,-11.994,0.0,Cards
5145,CA-2020-161333,2020-02-02,2020-02-07,Standard Class,JL-15835,John Lee,Consumer,United States,Los Angeles,California,West,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",107.26,2,29.3284,0.0,COD
8747,CA-2020-128076,2020-02-02,2020-02-07,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,San Diego,California,West,FUR-FU-10000293,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,242.58,2,12.6348,0.0,COD
8749,CA-2020-128076,2020-02-02,2020-02-07,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,San Diego,California,West,TEC-MA-10002109,Technology,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",253.984,2,38.9974,0.0,Online
8748,CA-2020-128076,2020-02-02,2020-02-07,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,San Diego,California,West,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,257.96,2,10.062,0.0,Online
5147,CA-2020-161333,2020-02-02,2020-02-07,Standard Class,JL-15835,John Lee,Consumer,United States,Los Angeles,California,West,OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,291.8,4,16.38,0.0,COD
132,US-2020-164147,2020-02-02,2020-02-05,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,2109.304,2,29.364,0.0,Online
5146,CA-2020-161333,2020-02-02,2020-02-07,Standard Class,JL-15835,John Lee,Consumer,United States,Los Angeles,California,West,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",2178.04,4,38.9312,0.0,Cards
133,US-2020-164147,2020-02-02,2020-02-05,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,110.456,9,6.9732,0.0,Cards
4756,CA-2020-126354,2020-02-03,2020-02-08,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Pembroke Pines,Florida,South,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,134.296,3,40.3536,0.0,COD
7448,CA-2020-127474,2020-02-03,2020-02-07,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Chicago,Illinois,Central,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,443.4,5,146.79,0.0,Online
1321,CA-2020-167703,2020-02-03,2020-02-08,Standard Class,MC-17575,Matt Collins,Consumer,United States,Cincinnati,Ohio,East,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,936.229,3,-4.1832,0.0,COD
7447,CA-2020-127474,2020-02-03,2020-02-07,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Chicago,Illinois,Central,FUR-FU-10004597,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,1248.2,1,-26.085,0.0,COD
1322,CA-2020-167703,2020-02-03,2020-02-08,Standard Class,MC-17575,Matt Collins,Consumer,United States,Cincinnati,Ohio,East,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",2298.552,2,35.694,0.0,Cards
4755,CA-2020-126354,2020-02-03,2020-02-08,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Pembroke Pines,Florida,South,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,118.882,2,-2.588,0.0,Cards
7445,CA-2020-127474,2020-02-03,2020-02-07,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Chicago,Illinois,Central,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,119.184,1,1.8144,0.0,Online
7446,CA-2020-127474,2020-02-03,2020-02-07,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Chicago,Illinois,Central,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,159.584,2,23.7742,0.0,COD
7065,CA-2020-169474,2020-02-04,2020-02-09,Standard Class,JF-15355,Jay Fein,Consumer,United States,Rochester,New York,East,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,138.67,3,8.4942,0.0,COD
6568,CA-2020-131282,2020-02-05,2020-02-08,Second Class,CB-12025,Cassandra Brandow,Consumer,United States,Waco,Texas,Central,OFF-AR-10003087,Office Supplies,Art,Staples in misc. colors,221.12,5,0.712,0.0,Online
6567,CA-2020-131282,2020-02-05,2020-02-08,Second Class,CB-12025,Cassandra Brandow,Consumer,United States,Waco,Texas,Central,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,285.992,4,-426.986,0.0,Cards
6839,CA-2020-107517,2020-02-05,2020-02-09,Standard Class,FC-14335,Fred Chung,Corporate,United States,Torrance,California,West,OFF-AP-10000275,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",1666.7,5,459.396,0.0,COD
6840,CA-2020-107517,2020-02-05,2020-02-09,Standard Class,FC-14335,Fred Chung,Corporate,United States,Torrance,California,West,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,2399.2,5,41.76,0.0,Online
7026,US-2020-101840,2020-02-06,2020-02-12,Standard Class,SP-20545,Sibella Parks,Corporate,United States,New York City,New York,East,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,256.46,6,65.9634,0.0,Online
5973,CA-2020-115105,2020-02-06,2020-02-11,Standard Class,BD-11770,Bryan Davis,Consumer,United States,New York City,New York,East,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",256.784,1,30.098,0.0,COD
2263,CA-2020-122994,2020-02-06,2020-02-09,First Class,MV-17485,Mark Van Huff,Consumer,United States,Arlington,Virginia,South,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",371.97,3,79.1934,0.0,Online
7355,CA-2020-154102,2020-02-06,2020-02-13,Standard Class,SN-20560,Skye Norling,Home Office,United States,San Francisco,California,West,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,135.9,5,13.455,0.0,COD
7027,US-2020-101840,2020-02-06,2020-02-12,Standard Class,SP-20545,Sibella Parks,Corporate,United States,New York City,New York,East,OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",134.24,4,15.606,0.0,Online
3085,CA-2020-118773,2020-02-09,2020-02-14,Standard Class,TP-21415,Tom Prescott,Consumer,United States,Houston,Texas,Central,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,290.784,4,-417.0936,0.0,Online
7246,CA-2020-145807,2020-02-09,2020-02-13,Standard Class,SB-20190,Sarah Bern,Consumer,United States,Los Angeles,California,West,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,403.9,5,17.745,0.0,Cards
3086,CA-2020-118773,2020-02-09,2020-02-14,Standard Class,TP-21415,Tom Prescott,Consumer,United States,Houston,Texas,Central,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,2154.984,2,15.998,0.0,Online
3087,CA-2020-118773,2020-02-09,2020-02-14,Standard Class,TP-21415,Tom Prescott,Consumer,United States,Houston,Texas,Central,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,122.984,2,-2.6892,0.0,Online
5961,CA-2020-150602,2020-02-09,2020-02-14,Second Class,ML-17395,Marina Lichtenstein,Corporate,United States,Los Angeles,California,West,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",96.12,4,6.5472,0.0,Cards
3088,CA-2020-118773,2020-02-09,2020-02-14,Standard Class,TP-21415,Tom Prescott,Consumer,United States,Houston,Texas,Central,OFF-AP-10000055,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,132.992,2,-32.48,0.0,Cards
1535,CA-2020-124086,2020-02-10,2020-02-14,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,Laguna Niguel,California,West,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",226.983,2,16.7986,0.0,COD
2368,CA-2020-123659,2020-02-10,2020-02-13,First Class,MN-17935,Michael Nguyen,Consumer,United States,Clinton,Maryland,East,OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),1958.12,4,11.3288,0.0,COD
3147,CA-2020-131828,2020-02-11,2020-02-13,Second Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,West,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",126.776,3,7.7679,1.0,Cards
9239,CA-2020-138156,2020-02-11,2020-02-14,First Class,MM-17260,Magdelene Morse,Consumer,United States,Columbus,Ohio,East,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",164.568,2,-3.6892,0.0,COD
1520,CA-2020-116204,2020-02-11,2020-02-14,Second Class,VW-21775,Victoria Wilson,Corporate,United States,San Francisco,California,West,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",840.336,7,7.7343,0.0,COD
